person_in_placeContext	entity ID	placeName as written	_ - id	_ - uri
birthPlace	001696523	Khotyn (Ukraine)	16674	http://geo-kima.org/place/16674
birthPlace	001696524	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	001696538	Radom (Województwo Mazowieckie, Poland)	636	http://geo-kima.org/place/636
birthPlace	001696541	Turiĭsʹk (Ukraine)	20696	http://geo-kima.org/place/20696
birthPlace	001696685	Ḥawmat al-Sūq (Tunisia)	14245	http://geo-kima.org/place/14245
birthPlace	001696723	Malden (Mass.)	11224	http://geo-kima.org/place/11224
birthPlace	001696737	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001696748	Czechoslovakia	9369	http://geo-kima.org/place/9369
birthPlace	001696780	Homelʹ (Belarus)	10963	http://geo-kima.org/place/10963
birthPlace	001696790	Kavarskas (Lithuania)	19793	http://geo-kima.org/place/19793
birthPlace	001696794	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001696797	Chashniki (Belarus)	19319	http://geo-kima.org/place/19319
birthPlace	001696808	Lublin (Poland)	174	http://geo-kima.org/place/174
birthPlace	001696810	Pamusis (Lithuania)	TBA	
birthPlace	001696821	Kiev (Ukraine)	958	http://geo-kima.org/place/958
birthPlace	001696826	Ozorków (Poland)	18119	http://geo-kima.org/place/18119
birthPlace	001696832	Sławatycze (Poland)	20866	http://geo-kima.org/place/20866
birthPlace	001696835	Chelm	TBA	
birthPlace	001696838	Lublin (Poland)	174	http://geo-kima.org/place/174
birthPlace	001696845	Drahichyn (Belarus)	18293	http://geo-kima.org/place/18293
birthPlace	001696846	Chicago (Ill.)	282	http://geo-kima.org/place/282
birthPlace	001696848	Antopalʹ (Belarus)	659	http://geo-kima.org/place/659
birthPlace	001696851	Żyrardów (Poland)	11623	http://geo-kima.org/place/11623
birthPlace	001696862	Vinkovci (Croatia)	TBA	
birthPlace	001696864	Berlin (Germany)	578	http://geo-kima.org/place/578
birthPlace	001696879	Ferrara (Italy)	423	http://geo-kima.org/place/423
birthPlace	001696885	Antopalʹ (Belarus)	659	http://geo-kima.org/place/659
birthPlace	001697106	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001697127	Moscow (Russia)	188	http://geo-kima.org/place/188
birthPlace	001697128	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	001697159	Vitsebsk (Belarus)	942	http://geo-kima.org/place/942
birthPlace	001697161	Wohyń (Poland)	27091	http://geo-kima.org/place/27091
birthPlace	001697179	Kolín (Czech Republic)	10192	http://geo-kima.org/place/10192
birthPlace	001697183	Romania	7537	http://geo-kima.org/place/7537
birthPlace	001697194	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001697196	Lyubar	TBA	
birthPlace	001697229	Białystok (Poland)	523	http://geo-kima.org/place/523
birthPlace	001697231	Keresley (Coventry, England)	TBA	
birthPlace	001697232	Częstochowa (Poland)	427	http://geo-kima.org/place/427
birthPlace	001697234	Fălticeni (Romania)	81	http://geo-kima.org/place/81
birthPlace	001697347	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001698279	Częstochowa (Poland)	427	http://geo-kima.org/place/427
birthPlace	001698280	Rīga (Latvia)	TBA	
birthPlace	001698330	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001698331	Herat (Afghanistan)	10327	http://geo-kima.org/place/10327
birthPlace	001699472	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001699477	Kiev (Ukraine)	958	http://geo-kima.org/place/958
birthPlace	001699479	Opatów (Tarnobrzeg, Poland)	552	http://geo-kima.org/place/552
birthPlace	001699734	Frankfurt am Main (Germany)	422	http://geo-kima.org/place/422
birthPlace	001700700	Fastiv (Ukraine)	22434	http://geo-kima.org/place/22434
birthPlace	001700701	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001700702	Ostrów Mazowiecka (Poland)	13128	http://geo-kima.org/place/13128
birthPlace	001700703	Vilkaviškis (Lithuania)	944	http://geo-kima.org/place/944
birthPlace	001700705	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	001700710	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	001700712	Shamraivka (Ukraine	TBA	
birthPlace	001700717	Rėchytsa (Belarus)	16556	http://geo-kima.org/place/16556
birthPlace	001700720	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	001700727	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
birthPlace	001700744	Skvyra (Ukraine)	18655	http://geo-kima.org/place/18655
birthPlace	001700816	Kirovohrad (Ukraine)	14587	http://geo-kima.org/place/14587
birthPlace	001700819	Dzyarzhynsk (Belarus)	TBA	
birthPlace	001700835	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001700853	Buenos Aires (Argentina)	510	http://geo-kima.org/place/510
birthPlace	001700917	Rhodes (Greece - Island)	TBA	
birthPlace	001700941	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	001701194	Zamość (Poland)	962	http://geo-kima.org/place/962
birthPlace	001701201	Calgary (Alta.)	7681	http://geo-kima.org/place/7681
birthPlace	001701230	Reshafim (Israel)	358	http://geo-kima.org/place/358
birthPlace	001701301	Mahili︠o︡ŭ (Belarus)	10965	http://geo-kima.org/place/10965
birthPlace	001701549	Będzin (Poland)	621	http://geo-kima.org/place/621
birthPlace	001701550	Szydłów (Województwo Świętokrzyskie, Poland)	23888	http://geo-kima.org/place/23888
birthPlace	001701552	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001701557	Colonia Lucienville (Argentina)	17686	http://geo-kima.org/place/17686
birthPlace	001701558	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	001701559	Kosów Lacki (Poland)	18586	http://geo-kima.org/place/18586
birthPlace	001701583	Israel	697	http://geo-kima.org/place/697
birthPlace	001701584	Israel	697	http://geo-kima.org/place/697
birthPlace	001701597	Cincinnati (Ark.)	TBA	
birthPlace	001701600	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	001701604	Belarus	17986	http://geo-kima.org/place/17986
birthPlace	001701605	Poland	7313	http://geo-kima.org/place/7313
birthPlace	001701605	Stolin, Poland	TBA	
birthPlace	001701622	Klyetsk (Belarus)	TBA	
birthPlace	001701625	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	001701627	Sosnowiec (Wojewodztwo Slaskie, Poland)	18249	http://geo-kima.org/place/18249
birthPlace	001701628	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001701629	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	001701636	Israel	697	http://geo-kima.org/place/697
birthPlace	001701645	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	001701648	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	001701767	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001701769	Dabrowa Gornicza (Poland)	18858	http://geo-kima.org/place/18858
birthPlace	001701770	Brańsk (Poland)	19550	http://geo-kima.org/place/19550
birthPlace	001701932	Slovakia	6136	http://geo-kima.org/place/6136
birthPlace	001701946	Argentina	7805	http://geo-kima.org/place/7805
birthPlace	001701947	Kefar Hasidim (Israel)	830	http://geo-kima.org/place/830
birthPlace	001702477	Zelechow (Poland)	18285	http://geo-kima.org/place/18285
birthPlace	001702478	Hrodna (Belarus)	882	http://geo-kima.org/place/882
birthPlace	001702487	Shchuchyn (Belarus)	17140	http://geo-kima.org/place/17140
birthPlace	001702507	Stockholm (Sweden)	96	http://geo-kima.org/place/96
birthPlace	001702526	Haifa (Israel)	791	http://geo-kima.org/place/791
birthPlace	001702559	Rivne	TBA	
birthPlace	001702567	Kapyl (Belarus)	22494	http://geo-kima.org/place/22494
birthPlace	001702568	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001702573	Nuremberg (Germany)	10	http://geo-kima.org/place/10
birthPlace	001702575	Kėdainiai (Lithuania)	381	http://geo-kima.org/place/381
birthPlace	001702589	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	001702599	Grand Rapids (Mich.)	7356	http://geo-kima.org/place/7356
birthPlace	001702671	Mikulov (Jihomoravský kraj, Czech Republic)	18583	http://geo-kima.org/place/18583
birthPlace	001702672	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001702676	Pakruojis (Lithuania)	20245	http://geo-kima.org/place/20245
birthPlace	001702684	Lypovets (Ukraine)	23870	http://geo-kima.org/place/23870
birthPlace	001702715	Busko-Zdrój (Poland)	16333	http://geo-kima.org/place/16333
birthPlace	001702718	Švenčionys (Lithuania)	14451	http://geo-kima.org/place/14451
birthPlace	001702726	Z︠H︡vanet︠s︡' (Ukraine)	22390	http://geo-kima.org/place/22390
birthPlace	001702727	Heerlen, Germany	TBA	
birthPlace	001702732	Włocławek (Poland)	15730	http://geo-kima.org/place/15730
birthPlace	001702800	Homyel	TBA	
birthPlace	001702801	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001702802	Vilkaviškis (Lithuania)	944	http://geo-kima.org/place/944
birthPlace	001702803	Lepelʹ (Belarus)	18705	http://geo-kima.org/place/18705
birthPlace	001702806	Kelme (Lithuania)	6915	http://geo-kima.org/place/6915
birthPlace	001703837	Pinsk (Belarus)	409	http://geo-kima.org/place/409
birthPlace	001703878	Ashkelon (Israel)	16888	http://geo-kima.org/place/16888
birthPlace	001704009	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	001704010	Rajgród (Poland)	19901	http://geo-kima.org/place/19901
birthPlace	001707560	Atarot (Israel)	21608	http://geo-kima.org/place/21608
birthPlace	001707584	Beersheba (Israel)	699	http://geo-kima.org/place/699
birthPlace	001707614	Taormina (Italy)	8636	http://geo-kima.org/place/8636
birthPlace	001707622	Budapest (Hungary)	513	http://geo-kima.org/place/513
birthPlace	001707644	Serock (Warsaw, Poland)	15085	http://geo-kima.org/place/15085
birthPlace	001707649	Dnipropetrovsʹk (Ukraine)	TBA	
birthPlace	001707650	Slonim (Belarus)	102	http://geo-kima.org/place/102
birthPlace	001707653	Ethiopia	6924	http://geo-kima.org/place/6924
birthPlace	001707669	Siedlce (Poland)	294	http://geo-kima.org/place/294
birthPlace	001707677	Berezne (Ukraine)	19331	http://geo-kima.org/place/19331
birthPlace	001707687	Brest (Belarus)	576	http://geo-kima.org/place/576
birthPlace	001707690	Rishon Letsiyon (Israel)	493	http://geo-kima.org/place/493
birthPlace	001707702	Israel	697	http://geo-kima.org/place/697
birthPlace	001707759	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	001707796	Suwałki (Poland)	30	http://geo-kima.org/place/30
birthPlace	001707797	Kowal (Poland	TBA	
birthPlace	001707798	Klaipėda (Lithuania)	403	http://geo-kima.org/place/403
birthPlace	001707803	Briceni (Moldova)	21375	http://geo-kima.org/place/21375
birthPlace	001707805	Vertiujeni (Moldova)	TBA	
birthPlace	001707863	Stuttgart (Germany)	305	http://geo-kima.org/place/305
birthPlace	001707973	Bucharest (Romania)	656	http://geo-kima.org/place/656
birthPlace	001707977	Iraq	7866	http://geo-kima.org/place/7866
birthPlace	001708001	Chelm	TBA	
birthPlace	001708002	Kharkiv (Ukraine)	8380	http://geo-kima.org/place/8380
birthPlace	001708003	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	001708004	Seda (Lithuania)	TBA	
birthPlace	001708006	Kryvyĭ Rih (Ukraine)	16872	http://geo-kima.org/place/16872
birthPlace	001708007	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	001708017	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001708036	France	6399	http://geo-kima.org/place/6399
birthPlace	001708038	Siedlce (Poland)	294	http://geo-kima.org/place/294
birthPlace	001708042	Bender (Moldova)	622	http://geo-kima.org/place/622
birthPlace	001708126	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001708127	Tykocin (Poland)	19001	http://geo-kima.org/place/19001
birthPlace	001708128	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001708129	Latvia	9788	http://geo-kima.org/place/9788
birthPlace	001708130	Palanga (Lithuania)	8935	http://geo-kima.org/place/8935
birthPlace	001708132	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	001708212	Hertfordshire (England)	8762	http://geo-kima.org/place/8762
birthPlace	001708229	Deganya Alef (Israel)	892	http://geo-kima.org/place/892
birthPlace	001708278	Northampton (England)	9949	http://geo-kima.org/place/9949
birthPlace	001708281	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001708282	Haifa (Israel)	791	http://geo-kima.org/place/791
birthPlace	001708314	Stara Zagora (Bulgaria)	8998	http://geo-kima.org/place/8998
birthPlace	001708651	Pryluky (Ukraine)	1722	http://geo-kima.org/place/1722
birthPlace	001708652	Šeduva (Lithuania)	22157	http://geo-kima.org/place/22157
birthPlace	001708654	Volodarsk Volynskiy	TBA	
birthPlace	001708656	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	001708660	Umm al-Fahm (Israel)	743	http://geo-kima.org/place/743
birthPlace	001708667	En Hashofet (Israel)	91	http://geo-kima.org/place/91
birthPlace	001708677	Kiev (Ukraine)	958	http://geo-kima.org/place/958
birthPlace	001708681	Kulikov	TBA	
birthPlace	001708697	Alabama	536	http://geo-kima.org/place/536
birthPlace	001708698	Oregon	6269	http://geo-kima.org/place/6269
birthPlace	001708749	Tel Aviv (Israel)	272	
birthPlace	001708802	Moldavia	9587	http://geo-kima.org/place/9587
birthPlace	001708803	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	001708805	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001708817	Pavoloch (Ukraine)	TBA	
birthPlace	001708851	Giv'atayim (Israel)	702	http://geo-kima.org/place/702
birthPlace	001708857	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001708857	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001708863	En ha-Mifrats (Israel)	92	http://geo-kima.org/place/92
birthPlace	001708872	Galicia (Poland and Ukraine)	1473	http://geo-kima.org/place/1473
birthPlace	001708904	Argentina	7805	http://geo-kima.org/place/7805
birthPlace	001708955	Pervomaysk (Ukraine)	TBA	
birthPlace	001708958	Marseille (France)	7085	http://geo-kima.org/place/7085
birthPlace	001708966	Nyasvizh (Belarus)	TBA	
birthPlace	001708967	Zhytomyr (Ukraine)	957	http://geo-kima.org/place/957
birthPlace	001708992	Mahilyov	TBA	
birthPlace	001708995	Ostrołęka (Ostrołęka, Poland)	11651	http://geo-kima.org/place/11651
birthPlace	001708997	Baranów Sandomierski (Poland)	14393	http://geo-kima.org/place/14393
birthPlace	001709004	Ankara (Turkey)	6430	http://geo-kima.org/place/6430
birthPlace	001709009	Dzyarzhynsk (Belarus)	TBA	
birthPlace	001709012	Teplik (Ukraine)	TBA	
birthPlace	001709036	Sofia (Bulgaria)	668	http://geo-kima.org/place/668
birthPlace	001709073	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	001709079	Pilica (Poland)	18922	http://geo-kima.org/place/18922
birthPlace	001709088	Umanʹ (Ukraine)	9129	http://geo-kima.org/place/9129
birthPlace	001709269	Białystok (Poland)	523	http://geo-kima.org/place/523
birthPlace	001709270	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	001709271	Pinsk (Belarus)	409	http://geo-kima.org/place/409
birthPlace	001709272	Cherkasy (Ukraine)	10937	http://geo-kima.org/place/10937
birthPlace	001709277	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001709279	Brest (Belarus)	576	http://geo-kima.org/place/576
birthPlace	001709289	Podkamen	TBA	
birthPlace	001709365	Sweden	6303	http://geo-kima.org/place/6303
birthPlace	001709366	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	001709377	Easthampton (Mass.)	11034	http://geo-kima.org/place/11034
birthPlace	001709602	Miklósfa (Hungary)	TBA	
birthPlace	001711715	Kapyl (Belarus)	22494	http://geo-kima.org/place/22494
birthPlace	001711717	Švenčionys (Lithuania)	14451	http://geo-kima.org/place/14451
birthPlace	001711720	Magenta (Italy)	15414	http://geo-kima.org/place/15414
birthPlace	001711726	Piotrkow Trybunalski (Poland)	250	http://geo-kima.org/place/250
birthPlace	001711728	Chernihiv (Ukraine)	9159	http://geo-kima.org/place/9159
birthPlace	001711731	Australia	6306	http://geo-kima.org/place/6306
birthPlace	001711747	Pinsk (Belarus)	409	http://geo-kima.org/place/409
birthPlace	001711754	Stanislav (Ukraine)	526	http://geo-kima.org/place/526
birthPlace	001711756	Leova (Moldova : Raionul)	TBA	
birthPlace	001711759	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001711760	Białystok (Poland)	523	http://geo-kima.org/place/523
birthPlace	001711767	Vištytis (Lithuania)	22430	http://geo-kima.org/place/22430
birthPlace	001711770	Kiev (Ukraine)	958	http://geo-kima.org/place/958
birthPlace	001711771	Błaszki (Poland)	23580	http://geo-kima.org/place/23580
birthPlace	001711772	Russia	TBA	
birthPlace	001711774	Poland	7313	http://geo-kima.org/place/7313
birthPlace	001711777	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	001711778	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	001711782	Łowicz (Poland)	13898	http://geo-kima.org/place/13898
birthPlace	001711788	Orinin (Ukraine)	TBA	
birthPlace	001711791	Nemakščiai (Lithuania)	24684	http://geo-kima.org/place/24684
birthPlace	001711793	Lenin (Z︠H︡ytkavitski rai︠o︡n, Belarus)	19528	http://geo-kima.org/place/19528
birthPlace	001711795	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001711796	Chmielnik (Poland)	722	http://geo-kima.org/place/722
birthPlace	001711800	אתיופיה. ישראל.	TBA	
birthPlace	001711803	Žasliai (Lithuania)	22937	http://geo-kima.org/place/22937
birthPlace	001711804	Kalinkavychy (Belarus)	18747	http://geo-kima.org/place/18747
birthPlace	001711818	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	001711819	Almora (India)	19623	http://geo-kima.org/place/19623
birthPlace	001711830	Qingdao (China)	10535	http://geo-kima.org/place/10535
birthPlace	001711859	Bershadʹ (Ukraine)	18919	http://geo-kima.org/place/18919
birthPlace	001711862	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001711875	Ra'ananna (Israel)	376	http://geo-kima.org/place/376
birthPlace	001712479	Israel	697	http://geo-kima.org/place/697
birthPlace	001712485	Russia	TBA	
birthPlace	001712509	Nablus (West Bank)	310	http://geo-kima.org/place/310
birthPlace	001712517	Holon (Israel)	785	http://geo-kima.org/place/785
birthPlace	001712523	Ramla (Israel)	456	http://geo-kima.org/place/456
birthPlace	001712529	ילן, פולין	TBA	
birthPlace	001712533	Berlin (Germany)	578	http://geo-kima.org/place/578
birthPlace	001712546	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	001712550	Tel Aviv (Israel)	272	
birthPlace	001712613	Kefar Sava (Israel)	839	http://geo-kima.org/place/839
birthPlace	001712651	Rock Island (Ill.)	TBA	
birthPlace	001712679	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	001712680	Vienna (Austria)	945	http://geo-kima.org/place/945
